2024-04-30 14:57:42.392165,2,7,0
2024-04-30 14:57:55.942725,10,4,0
2024-04-30 14:57:56.248721,10,4,0
2024-04-30 14:57:56.481723,19,4,0
2024-04-30 14:57:56.713720,11,5,0
2024-04-30 14:57:56.953922,21,3,0
2024-04-30 14:57:57.233112,22,3,0
2024-04-30 14:57:57.477212,23,2,0
2024-04-30 14:57:57.708321,30,4,0
2024-04-30 14:57:57.952321,22,13,0
2024-04-30 14:57:58.179643,20,9,0
2024-04-30 14:57:58.411700,21,13,0
2024-04-30 14:57:58.650702,25,6,0
2024-04-30 14:57:58.884699,29,0,0
2024-04-30 14:57:59.118718,20,3,0
2024-04-30 14:57:59.355258,30,10,0
2024-04-30 14:57:59.594251,36,4,0
2024-04-30 14:57:59.827613,36,4,0
2024-04-30 14:58:00.063760,41,14,0
2024-04-30 14:58:00.300240,35,20,0
2024-04-30 14:58:00.528119,44,28,0
2024-04-30 14:58:00.753106,34,31,0
2024-04-30 14:58:00.987629,35,30,0
2024-04-30 14:58:01.225627,45,36,0
2024-04-30 14:58:01.464625,53,38,0
2024-04-30 14:58:01.703627,52,34,0
2024-04-30 14:58:01.938193,50,35,0
2024-04-30 14:58:02.169156,53,30,0
2024-04-30 14:58:02.405144,57,39,0
2024-04-30 14:58:02.638651,59,29,0
2024-04-30 14:58:02.875653,56,23,0
2024-04-30 14:58:03.116654,49,25,0
2024-04-30 14:58:03.352656,59,33,0
2024-04-30 14:58:03.589654,59,40,0
2024-04-30 14:58:03.827652,53,44,0
2024-04-30 14:58:04.060170,57,47,0
2024-04-30 14:58:04.297802,63,53,0
2024-04-30 14:58:04.578933,68,47,0
2024-04-30 14:58:04.811309,71,47,0
2024-04-30 14:58:05.047312,73,54,0
2024-04-30 14:58:05.286313,80,58,0
2024-04-30 14:58:05.518311,89,68,0
2024-04-30 14:58:05.748329,81,65,0
2024-04-30 14:58:05.982309,72,58,0
2024-04-30 14:58:06.218327,82,54,0
2024-04-30 14:58:06.623780,82,44,0
2024-04-30 14:58:06.857771,73,37,0
2024-04-30 14:58:07.105935,64,38,0
2024-04-30 14:58:07.515080,65,43,0
2024-04-30 14:58:07.751093,67,53,0
2024-04-30 14:58:08.176079,77,60,0
2024-04-30 14:58:08.413080,69,53,0
2024-04-30 14:58:08.644181,74,59,0
2024-04-30 14:58:09.057199,82,64,0
2024-04-30 14:58:09.292215,87,59,0
2024-04-30 14:58:09.526207,91,68,0
2024-04-30 14:58:09.983985,95,68,0
2024-04-30 14:58:10.222985,94,62,0
2024-04-30 14:58:10.459987,90,72,0
2024-04-30 14:58:10.891485,91,62,0
2024-04-30 14:58:11.127907,99,60,0
2024-04-30 14:58:11.364647,97,50,0
2024-04-30 14:58:11.778216,97,59,0
2024-04-30 14:58:12.016507,96,61,0
2024-04-30 14:58:12.252366,87,68,0
2024-04-30 14:58:12.665728,96,78,0
2024-04-30 14:58:12.896136,90,77,0
2024-04-30 14:58:13.127032,98,77,0
2024-04-30 14:58:13.423858,94,69,0
2024-04-30 14:58:13.662377,92,73,0
2024-04-30 14:58:13.897402,87,69,0
2024-04-30 14:58:14.252313,96,60,0
2024-04-30 14:58:14.491469,95,66,0
2024-04-30 14:58:14.726634,95,71,0
2024-04-30 14:58:15.036018,92,63,0
2024-04-30 14:58:15.271742,84,59,0
2024-04-30 14:58:15.502823,85,58,0
2024-04-30 14:58:15.823735,76,49,0
2024-04-30 14:58:16.063263,80,45,0
2024-04-30 14:58:16.295164,70,50,0
2024-04-30 14:58:16.528577,68,59,0
2024-04-30 14:58:16.764963,69,51,0
2024-04-30 14:58:16.998515,60,49,0
2024-04-30 14:58:17.233015,65,59,0
2024-04-30 14:58:17.465380,55,53,0
2024-04-30 14:58:17.698979,62,53,0
2024-04-30 14:58:17.925849,63,62,0
2024-04-30 14:58:18.156063,68,54,0
2024-04-30 14:58:18.390703,58,55,0
2024-04-30 14:58:18.621903,50,51,0
2024-04-30 14:58:18.850664,49,55,0
2024-04-30 14:58:19.379437,58,47,0
2024-04-30 14:58:20.385000,68,54,0
2024-04-30 14:58:21.406764,76,49,0
2024-04-30 14:58:22.388988,85,50,0
2024-04-30 14:58:23.376798,88,40,0
2024-04-30 14:58:24.399795,78,31,0
2024-04-30 14:58:25.387635,69,33,0
2024-04-30 14:58:26.381560,76,27,0
2024-04-30 14:58:27.402341,80,29,0
2024-04-30 14:58:28.385208,85,27,0
2024-04-30 14:58:29.384236,83,24,0
2024-04-30 14:58:30.378795,92,17,0
2024-04-30 14:58:31.385062,98,27,0
2024-04-30 14:58:32.411096,92,20,0
2024-04-30 14:58:33.394494,94,21,0
2024-04-30 14:58:34.387063,99,25,0
2024-04-30 14:58:35.405975,99,31,0
2024-04-30 14:58:36.383063,89,35,0
2024-04-30 14:58:37.384119,84,38,0
2024-04-30 14:58:38.403005,88,47,0
2024-04-30 14:58:39.384819,81,56,0
2024-04-30 14:58:40.386270,73,55,0
2024-04-30 14:58:41.407484,76,52,0
2024-04-30 14:58:42.380429,70,50,0
2024-04-30 14:58:43.381517,71,54,0
