2024-04-24 10:40:46.978255,53,19,0
2024-04-24 10:40:46.978255,58,24,0
2024-04-24 10:40:46.978255,66,21,0
2024-04-24 10:40:46.979257,62,31,0
2024-04-24 10:40:46.979257,70,25,0
2024-04-24 10:40:46.980253,67,32,0
2024-04-24 10:40:46.981259,72,41,0
2024-04-24 10:40:46.982257,82,36,0
2024-04-24 10:40:46.982257,89,29,0
2024-04-24 10:40:46.983249,96,22,0
2024-04-24 10:40:46.985253,96,31,0
2024-04-24 10:40:46.985253,94,41,0
2024-04-24 10:40:46.986252,94,38,0
2024-04-24 10:40:46.987254,94,37,0
2024-04-24 10:40:46.988256,98,47,0
2024-04-24 10:40:46.989250,98,44,0
2024-04-24 10:40:46.990250,92,44,0
2024-04-24 10:40:46.991259,90,36,0
2024-04-24 10:40:46.991259,94,31,0
2024-04-24 10:40:46.991259,94,38,0
2024-04-24 10:40:46.992253,94,34,0
2024-04-24 10:40:46.993268,89,34,0
2024-04-24 10:40:46.994255,95,39,0
2024-04-24 10:40:46.994255,91,42,0
2024-04-24 10:40:46.995269,95,38,0
2024-04-24 10:40:46.995269,97,47,0
2024-04-24 10:40:46.995269,99,48,0
2024-04-24 10:40:46.996251,99,45,0
2024-04-24 10:40:46.996251,95,52,0
2024-04-24 10:40:46.997261,100,53,0
2024-04-24 10:40:46.997261,100,44,0
2024-04-24 10:40:46.998257,95,46,0
2024-04-24 10:40:46.998257,95,54,0
2024-04-24 10:40:46.999256,90,47,0
2024-04-24 10:40:47.000285,80,51,0
2024-04-24 10:40:47.001250,88,48,0
2024-04-24 10:40:47.001250,89,54,0
2024-04-24 10:40:47.003254,91,49,0
2024-04-24 10:40:47.003254,86,46,0
2024-04-24 10:40:47.004260,92,43,0
2024-04-24 10:40:47.004260,98,37,0
2024-04-24 10:40:47.005285,94,31,0
2024-04-24 10:40:47.005285,94,21,0
2024-04-24 10:40:47.006263,92,25,0
2024-04-24 10:40:47.006263,82,34,0
2024-04-24 10:40:47.007252,78,40,0
2024-04-24 10:40:47.008273,83,30,0
2024-04-24 10:40:47.008273,81,36,0
2024-04-24 10:40:47.009270,73,31,0
2024-04-24 10:40:47.009270,65,29,0
2024-04-24 10:40:47.010261,70,21,0
2024-04-24 10:40:47.010261,64,19,0
2024-04-24 10:40:47.011260,56,24,0
2024-04-24 10:40:47.012271,60,20,0
2024-04-24 10:40:47.012271,67,10,0
2024-04-24 10:40:47.013265,66,13,0
2024-04-24 10:40:47.013265,71,7,0
2024-04-24 10:40:47.014275,61,7,0
2024-04-24 10:40:47.014275,69,8,0
2024-04-24 10:40:47.015259,70,8,0
2024-04-24 10:40:47.015259,61,1,0
2024-04-24 10:40:47.016249,67,1,0
2024-04-24 10:40:47.016249,65,1,0
2024-04-24 10:40:47.017245,63,11,0
2024-04-24 10:40:47.018244,73,9,0
2024-04-24 10:40:47.018244,76,16,0
2024-04-24 10:40:47.019246,71,11,0
2024-04-24 10:40:47.019246,80,2,0
2024-04-24 10:40:47.020247,87,2,0
2024-04-24 10:40:47.020247,84,10,0
2024-04-24 10:40:47.021243,91,8,0
2024-04-24 10:40:47.021243,89,16,0
2024-04-24 10:40:47.022243,96,21,0
2024-04-24 10:40:47.022243,96,22,0
2024-04-24 10:40:47.023243,98,13,0
2024-04-24 10:40:47.023243,90,18,0
2024-04-24 10:40:47.024243,90,13,0
2024-04-24 10:40:47.024243,95,7,0
2024-04-24 10:40:47.025243,87,7,0
2024-04-24 10:40:47.026243,81,7,0
2024-04-24 10:40:47.026243,89,0,0
2024-04-24 10:40:47.027243,96,0,0
2024-04-24 10:40:47.027243,94,3,0
2024-04-24 10:40:47.028251,100,3,0
2024-04-24 10:40:47.028251,94,2,0
2024-04-24 10:40:47.029247,88,2,0
2024-04-24 10:40:47.029247,84,10,0
2024-04-24 10:40:47.030248,74,6,0
2024-04-24 10:40:47.030248,81,9,0
2024-04-24 10:40:47.031245,85,16,0
2024-04-24 10:40:47.031245,79,13,0
2024-04-24 10:40:47.032243,80,22,0
2024-04-24 10:40:47.032243,88,23,0
2024-04-24 10:40:47.033243,86,25,0
2024-04-24 10:40:47.034243,80,19,0
2024-04-24 10:40:47.034243,82,23,0
2024-04-24 10:40:47.035243,72,14,0
2024-04-24 10:40:47.035243,71,17,0
2024-04-24 10:40:47.036242,66,16,0
