2024-04-24 10:39:36.406924,2,0,0
2024-04-24 10:39:36.407927,1,1,0
2024-04-24 10:39:36.408927,1,6,0
2024-04-24 10:39:36.409926,1,16,0
2024-04-24 10:39:36.409926,1,6,0
2024-04-24 10:39:36.410926,1,6,0
2024-04-24 10:39:36.410926,1,3,0
2024-04-24 10:39:36.411929,1,1,0
2024-04-24 10:39:36.412927,0,1,0
2024-04-24 10:39:36.412927,8,6,0
2024-04-24 10:39:36.413927,6,15,0
2024-04-24 10:39:36.414926,6,12,0
2024-04-24 10:39:36.414926,16,19,0
2024-04-24 10:39:36.415925,6,28,0
2024-04-24 10:39:36.415925,11,21,0
2024-04-24 10:39:36.416925,10,29,0
2024-04-24 10:39:36.417923,15,32,0
2024-04-24 10:39:36.417923,7,34,0
2024-04-24 10:39:36.418925,0,43,0
2024-04-24 10:39:36.418925,8,38,0
2024-04-24 10:39:36.418925,15,30,0
2024-04-24 10:39:36.419925,16,22,0
2024-04-24 10:39:36.419925,15,19,0
2024-04-24 10:39:36.419925,14,9,0
2024-04-24 10:39:36.420925,9,2,0
2024-04-24 10:39:36.420925,10,2,0
2024-04-24 10:39:36.421926,18,2,0
2024-04-24 10:39:36.421926,19,5,0
2024-04-24 10:39:36.422925,21,12,0
2024-04-24 10:39:36.422925,24,3,0
2024-04-24 10:39:36.424933,14,3,0
2024-04-24 10:39:36.425926,24,13,0
2024-04-24 10:39:36.425926,22,3,0
2024-04-24 10:39:36.426925,21,3,0
2024-04-24 10:39:36.426925,21,3,0
2024-04-24 10:39:36.427925,29,3,0
2024-04-24 10:39:36.427925,20,3,0
2024-04-24 10:39:36.428926,11,3,0
2024-04-24 10:39:36.428926,19,11,0
2024-04-24 10:39:36.429932,12,1,0
2024-04-24 10:39:36.430927,18,6,0
2024-04-24 10:39:36.430927,20,0,0
2024-04-24 10:39:36.431933,24,0,0
2024-04-24 10:39:36.431933,34,0,0
2024-04-24 10:39:36.433937,31,8,0
2024-04-24 10:39:36.434926,38,8,0
2024-04-24 10:39:36.434926,29,17,0
2024-04-24 10:39:36.436928,26,15,0
2024-04-24 10:39:36.436928,24,5,0
2024-04-24 10:39:36.437926,25,11,0
2024-04-24 10:39:36.438927,33,14,0
2024-04-24 10:39:36.440931,25,15,0
2024-04-24 10:39:36.441929,16,15,0
2024-04-24 10:39:36.442929,19,14,0
2024-04-24 10:39:36.443928,23,15,0
2024-04-24 10:39:36.443928,14,24,0
2024-04-24 10:39:36.443928,18,32,0
2024-04-24 10:39:36.444927,28,39,0
2024-04-24 10:39:36.444927,38,35,0
2024-04-24 10:39:36.446929,35,39,0
2024-04-24 10:39:36.446929,37,31,0
2024-04-24 10:39:36.447927,30,41,0
2024-04-24 10:39:36.448931,24,38,0
2024-04-24 10:39:36.448931,30,45,0
2024-04-24 10:39:36.448931,33,47,0
2024-04-24 10:39:36.449926,28,41,0
2024-04-24 10:39:36.449926,22,34,0
2024-04-24 10:39:36.450934,25,39,0
2024-04-24 10:39:36.450934,17,31,0
2024-04-24 10:39:36.451931,24,27,0
2024-04-24 10:39:36.452933,33,24,0
2024-04-24 10:39:36.452933,25,32,0
2024-04-24 10:39:36.452933,20,23,0
2024-04-24 10:39:36.453930,20,31,0
2024-04-24 10:39:36.453930,12,35,0
2024-04-24 10:39:36.454930,10,40,0
2024-04-24 10:39:36.454930,2,36,0
2024-04-24 10:39:36.455926,9,34,0
2024-04-24 10:39:36.455926,13,28,0
2024-04-24 10:39:36.455926,20,31,0
2024-04-24 10:39:36.457936,28,25,0
2024-04-24 10:39:36.458927,27,16,0
2024-04-24 10:39:36.458927,33,20,0
2024-04-24 10:39:36.459929,42,21,0
2024-04-24 10:39:36.460929,44,13,0
2024-04-24 10:39:36.460929,46,12,0
2024-04-24 10:39:36.461930,42,16,0
2024-04-24 10:39:36.461930,34,17,0
2024-04-24 10:39:36.462928,30,24,0
2024-04-24 10:39:36.462928,34,21,0
2024-04-24 10:39:36.463928,35,15,0
2024-04-24 10:39:36.463928,42,20,0
2024-04-24 10:39:36.463928,52,15,0
2024-04-24 10:39:36.464931,47,11,0
2024-04-24 10:39:36.464931,52,5,0
2024-04-24 10:39:36.464931,47,1,0
2024-04-24 10:39:36.465929,55,1,0
2024-04-24 10:39:36.465929,60,3,0
2024-04-24 10:39:36.466925,51,2,0
2024-04-24 10:39:36.466925,55,2,0
2024-04-24 10:39:36.467925,47,12,0
2024-04-24 10:39:36.467925,53,15,0
2024-04-24 10:39:36.467925,56,21,0
2024-04-24 10:39:36.468926,48,24,0
2024-04-24 10:39:36.468926,39,34,0
2024-04-24 10:39:36.468926,32,33,0
2024-04-24 10:39:36.469924,29,41,0
2024-04-24 10:39:36.469924,32,33,0
2024-04-24 10:39:36.469924,39,43,0
2024-04-24 10:39:36.470923,48,51,0
2024-04-24 10:39:36.470923,48,57,0
2024-04-24 10:39:36.470923,47,58,0
2024-04-24 10:39:36.471925,47,56,0
2024-04-24 10:39:36.471925,52,63,0
2024-04-24 10:39:36.471925,52,66,0
2024-04-24 10:39:36.472924,58,72,0
2024-04-24 10:39:36.472924,67,74,0
2024-04-24 10:39:36.472924,61,66,0
2024-04-24 10:39:36.473925,67,76,0
2024-04-24 10:39:36.473925,63,72,0
2024-04-24 10:39:36.474929,70,66,0
2024-04-24 10:39:36.475926,75,69,0
2024-04-24 10:39:36.475926,69,73,0
2024-04-24 10:39:36.476926,69,65,0
2024-04-24 10:39:36.476926,59,61,0
2024-04-24 10:39:36.477927,49,63,0
2024-04-24 10:39:36.477927,56,66,0
2024-04-24 10:39:36.478925,57,68,0
2024-04-24 10:39:36.478925,55,63,0
2024-04-24 10:39:36.478925,54,54,0
2024-04-24 10:39:36.479925,51,51,0
2024-04-24 10:39:36.479925,46,54,0
