2024-04-24 10:44:31.936195,25,12,True
2024-04-24 10:44:31.936195,18,14,True
2024-04-24 10:44:31.936195,19,13,True
2024-04-24 10:44:31.937189,18,21,True
2024-04-24 10:44:31.937189,17,15,True
2024-04-24 10:44:31.938189,19,14,True
2024-04-24 10:44:31.938189,20,16,True
2024-04-24 10:44:31.939192,18,24,True
2024-04-24 10:44:31.939192,19,18,True
2024-04-24 10:44:31.939192,22,22,True
2024-04-24 10:44:31.940190,20,18,True
2024-04-24 10:44:31.940190,15,22,True
2024-04-24 10:44:31.941189,5,31,True
2024-04-24 10:44:31.941189,9,33,True
2024-04-24 10:44:31.941189,7,32,True
2024-04-24 10:44:31.942195,3,31,True
2024-04-24 10:44:31.942195,3,38,True
2024-04-24 10:44:31.943188,3,44,True
2024-04-24 10:44:31.943188,7,50,True
2024-04-24 10:44:31.944186,13,42,True
2024-04-24 10:44:31.944186,11,51,True
2024-04-24 10:44:31.944186,12,51,True
2024-04-24 10:44:31.945191,8,45,True
2024-04-24 10:44:31.945191,5,43,True
2024-04-24 10:44:31.945191,0,41,True
2024-04-24 10:44:31.946188,0,44,True
2024-04-24 10:44:31.946188,0,42,True
2024-04-24 10:44:31.946188,5,37,True
2024-04-24 10:44:31.947187,3,40,True
2024-04-24 10:44:31.947187,6,35,True
2024-04-24 10:44:31.948191,6,36,True
2024-04-24 10:44:31.949195,10,30,True
2024-04-24 10:44:31.949195,16,39,True
2024-04-24 10:44:31.950191,10,47,True
2024-04-24 10:44:31.950191,17,38,True
2024-04-24 10:44:31.951191,13,45,True
2024-04-24 10:44:31.952201,5,40,True
2024-04-24 10:44:31.953191,13,40,True
2024-04-24 10:44:31.954191,14,41,True
2024-04-24 10:44:31.955194,20,47,True
2024-04-24 10:44:31.956192,16,44,True
2024-04-24 10:44:31.957190,12,36,True
2024-04-24 10:44:31.957190,13,46,True
2024-04-24 10:44:31.958193,6,50,True
2024-04-24 10:44:31.959189,9,44,True
2024-04-24 10:44:31.960191,18,47,True
2024-04-24 10:44:31.960191,27,48,False
2024-04-24 10:44:31.961197,21,51,True
2024-04-24 10:44:31.962191,19,45,True
2024-04-24 10:44:31.962191,18,47,True
2024-04-24 10:44:31.963197,17,43,True
2024-04-24 10:44:31.964212,15,34,True
2024-04-24 10:44:31.965197,25,26,True
2024-04-24 10:44:31.966197,22,34,True
2024-04-24 10:44:31.967208,17,25,True
2024-04-24 10:44:31.967208,25,20,True
2024-04-24 10:44:31.968190,34,13,False
2024-04-24 10:44:31.969193,35,19,False
2024-04-24 10:44:31.970206,28,26,False
2024-04-24 10:44:31.971198,33,21,False
2024-04-24 10:44:31.971198,30,16,False
2024-04-24 10:44:31.971198,33,26,False
2024-04-24 10:44:31.972189,30,22,False
2024-04-24 10:44:31.974197,34,24,False
2024-04-24 10:44:31.974197,28,17,True
2024-04-24 10:44:31.975194,28,24,False
2024-04-24 10:44:31.976190,25,30,True
2024-04-24 10:44:31.976190,27,22,True
2024-04-24 10:44:31.977194,37,14,False
2024-04-24 10:44:31.977194,40,20,False
2024-04-24 10:44:31.978199,48,11,False
2024-04-24 10:44:31.979199,46,15,False
2024-04-24 10:44:31.980194,50,10,False
2024-04-24 10:44:31.980194,48,13,False
2024-04-24 10:44:31.981199,58,16,False
2024-04-24 10:44:31.982203,54,23,False
2024-04-24 10:44:31.983201,55,32,False
2024-04-24 10:44:31.983201,50,22,False
2024-04-24 10:44:31.984190,50,24,False
2024-04-24 10:44:31.984190,49,28,False
2024-04-24 10:44:31.985198,41,31,False
2024-04-24 10:44:31.986195,47,25,False
2024-04-24 10:44:31.986195,50,23,False
2024-04-24 10:44:31.987190,56,19,False
2024-04-24 10:44:31.987190,65,11,False
2024-04-24 10:44:31.988190,72,8,False
2024-04-24 10:44:31.988190,78,0,False
2024-04-24 10:44:31.989193,80,1,False
2024-04-24 10:44:31.990192,70,1,False
2024-04-24 10:44:31.990192,61,1,False
2024-04-24 10:44:31.991194,67,11,False
2024-04-24 10:44:31.991194,63,4,False
2024-04-24 10:44:31.992190,60,4,False
2024-04-24 10:44:31.993189,60,4,False
2024-04-24 10:44:31.993189,63,4,False
