2024-04-24 10:43:16.790477,3,62,True
2024-04-24 10:43:16.790477,10,57,True
2024-04-24 10:43:16.791476,14,61,True
2024-04-24 10:43:16.791476,18,52,True
2024-04-24 10:43:16.792483,16,52,True
2024-04-24 10:43:16.792483,11,62,True
2024-04-24 10:43:16.792483,9,60,True
2024-04-24 10:43:16.793489,15,56,True
2024-04-24 10:43:16.793489,17,46,True
2024-04-24 10:43:16.793489,27,43,False
2024-04-24 10:43:16.794494,24,33,True
2024-04-24 10:43:16.794494,18,40,True
2024-04-24 10:43:16.795481,8,43,True
2024-04-24 10:43:16.795481,0,51,True
2024-04-24 10:43:16.796483,0,47,True
2024-04-24 10:43:16.797475,5,40,True
2024-04-24 10:43:16.797475,9,43,True
2024-04-24 10:43:16.798476,0,45,True
2024-04-24 10:43:16.798476,9,37,True
2024-04-24 10:43:16.798476,2,28,True
2024-04-24 10:43:16.799474,9,38,True
2024-04-24 10:43:16.799474,13,40,True
2024-04-24 10:43:16.800476,14,46,True
2024-04-24 10:43:16.801477,20,44,True
2024-04-24 10:43:16.801477,14,38,True
2024-04-24 10:43:16.802478,16,32,True
2024-04-24 10:43:16.802478,11,29,True
2024-04-24 10:43:16.803483,13,34,True
2024-04-24 10:43:16.803483,12,37,True
2024-04-24 10:43:16.806475,12,40,True
2024-04-24 10:43:16.806475,8,50,True
2024-04-24 10:43:16.807479,17,42,True
2024-04-24 10:43:16.807479,10,50,True
2024-04-24 10:43:16.808480,19,50,True
2024-04-24 10:43:16.809484,21,41,True
2024-04-24 10:43:16.809484,25,49,False
2024-04-24 10:43:16.810474,22,54,True
2024-04-24 10:43:16.810474,18,57,True
2024-04-24 10:43:16.811477,19,50,True
2024-04-24 10:43:16.811477,18,45,True
2024-04-24 10:43:16.812475,20,52,True
2024-04-24 10:43:16.812475,21,62,True
2024-04-24 10:43:16.813477,29,67,False
2024-04-24 10:43:16.814478,38,63,False
2024-04-24 10:43:16.814478,37,54,False
2024-04-24 10:43:16.815486,42,56,False
2024-04-24 10:43:16.815486,35,60,False
2024-04-24 10:43:16.816479,40,63,False
2024-04-24 10:43:16.816479,49,55,False
2024-04-24 10:43:16.817475,42,48,False
2024-04-24 10:43:16.817475,34,47,False
2024-04-24 10:43:16.818478,31,56,False
2024-04-24 10:43:16.819471,35,48,False
2024-04-24 10:43:16.820477,26,38,False
2024-04-24 10:43:16.820477,29,47,False
2024-04-24 10:43:16.821481,23,49,True
2024-04-24 10:43:16.822479,30,51,False
2024-04-24 10:43:16.822479,34,41,False
2024-04-24 10:43:16.823479,37,37,False
2024-04-24 10:43:16.824487,33,27,False
2024-04-24 10:43:16.825479,30,23,False
2024-04-24 10:43:16.825479,24,24,True
2024-04-24 10:43:16.826478,25,27,True
2024-04-24 10:43:16.826478,22,33,True
2024-04-24 10:43:16.827482,22,33,True
2024-04-24 10:43:16.828474,23,38,True
2024-04-24 10:43:16.828474,32,37,False
2024-04-24 10:43:16.828474,32,37,False
2024-04-24 10:43:16.829480,25,47,False
2024-04-24 10:43:16.829480,25,41,True
2024-04-24 10:43:16.829480,26,34,True
2024-04-24 10:43:16.830480,19,39,True
2024-04-24 10:43:16.832474,25,39,True
2024-04-24 10:43:16.832474,24,40,True
2024-04-24 10:43:16.833481,21,33,True
2024-04-24 10:43:16.833481,14,42,True
2024-04-24 10:43:16.834482,8,42,True
2024-04-24 10:43:16.834482,4,37,True
2024-04-24 10:43:16.835480,3,30,True
2024-04-24 10:43:16.835480,3,24,True
2024-04-24 10:43:16.836479,2,25,True
2024-04-24 10:43:16.837481,2,18,True
2024-04-24 10:43:16.837481,2,17,True
2024-04-24 10:43:16.838480,5,10,True
2024-04-24 10:43:16.838480,13,14,True
2024-04-24 10:43:16.839480,16,20,True
2024-04-24 10:43:16.840478,25,22,True
2024-04-24 10:43:16.840478,15,21,True
2024-04-24 10:43:16.841484,8,15,True
2024-04-24 10:43:16.841484,17,5,True
2024-04-24 10:43:16.842481,10,13,True
2024-04-24 10:43:16.842481,11,3,True
2024-04-24 10:43:16.843478,20,3,True
2024-04-24 10:43:16.843478,25,7,True
2024-04-24 10:43:16.844478,24,12,True
2024-04-24 10:43:16.845478,31,13,False
2024-04-24 10:43:16.845478,34,4,False
2024-04-24 10:43:16.846479,29,9,True
2024-04-24 10:43:16.847480,33,14,False
2024-04-24 10:43:16.847480,30,24,False
2024-04-24 10:43:16.848481,20,32,True
2024-04-24 10:43:16.849477,15,35,True
2024-04-24 10:43:16.849477,5,45,True
2024-04-24 10:43:16.850483,9,52,True
2024-04-24 10:43:16.850483,2,43,True
2024-04-24 10:43:16.851480,2,45,True
2024-04-24 10:43:16.851480,2,54,True
2024-04-24 10:43:16.852477,7,59,True
2024-04-24 10:43:16.852477,8,52,True
2024-04-24 10:43:16.853477,6,44,True
2024-04-24 10:43:16.854475,15,49,True
2024-04-24 10:43:16.854475,23,57,True
2024-04-24 10:43:16.855483,33,58,False
2024-04-24 10:43:16.855483,37,59,False
2024-04-24 10:43:16.856480,42,59,False
2024-04-24 10:43:16.856480,43,50,False
2024-04-24 10:43:16.857478,42,60,False
2024-04-24 10:43:16.857478,37,52,False
2024-04-24 10:43:16.858478,29,42,False
2024-04-24 10:43:16.858478,24,39,True
2024-04-24 10:43:16.859478,28,49,False
2024-04-24 10:43:16.859478,18,40,True
2024-04-24 10:43:16.860479,16,44,True
2024-04-24 10:43:16.861474,23,54,True
2024-04-24 10:43:16.861474,14,58,True
2024-04-24 10:43:16.862477,13,58,True
2024-04-24 10:43:16.863478,5,66,True
2024-04-24 10:43:16.863478,5,62,True
2024-04-24 10:43:16.864480,3,56,True
2024-04-24 10:43:16.864480,3,52,True
2024-04-24 10:43:16.865479,7,53,True
2024-04-24 10:43:16.865479,12,50,True
2024-04-24 10:43:16.865479,14,52,True
2024-04-24 10:43:16.866474,19,48,True
2024-04-24 10:43:16.866474,13,49,True
2024-04-24 10:43:16.866474,20,52,True
2024-04-24 10:43:16.867472,28,48,False
2024-04-24 10:43:16.867472,20,45,True
2024-04-24 10:43:16.867472,21,47,True
2024-04-24 10:43:16.867472,30,49,False
2024-04-24 10:43:16.868470,32,39,False
2024-04-24 10:43:16.868470,23,49,True
2024-04-24 10:43:16.868470,15,57,True
2024-04-24 10:43:16.869469,11,51,True
2024-04-24 10:43:16.869469,5,45,True
2024-04-24 10:43:16.869469,0,38,True
2024-04-24 10:43:16.870469,0,47,True
2024-04-24 10:43:16.870469,0,43,True
2024-04-24 10:43:16.870469,0,36,True
2024-04-24 10:43:16.870469,0,32,True
2024-04-24 10:43:16.871469,1,22,True
2024-04-24 10:43:16.871469,6,18,True
2024-04-24 10:43:16.871469,12,25,True
2024-04-24 10:43:16.872469,12,27,True
2024-04-24 10:43:16.872469,11,36,True
2024-04-24 10:43:16.872469,4,29,True
2024-04-24 10:43:16.872469,4,34,True
2024-04-24 10:43:16.873469,5,28,True
2024-04-24 10:43:16.873469,11,28,True
2024-04-24 10:43:16.873469,12,33,True
2024-04-24 10:43:16.874470,7,29,True
2024-04-24 10:43:16.874470,17,38,True
2024-04-24 10:43:16.874470,18,48,True
2024-04-24 10:43:16.874470,28,54,False
2024-04-24 10:43:16.875470,30,56,False
2024-04-24 10:43:16.875470,24,51,True
2024-04-24 10:43:16.875470,21,52,True
2024-04-24 10:43:16.876470,24,50,True
2024-04-24 10:43:16.876470,22,53,True
2024-04-24 10:43:16.876470,17,50,True
2024-04-24 10:43:16.876470,22,49,True
2024-04-24 10:43:16.877470,19,56,True
2024-04-24 10:43:16.877470,21,48,True
2024-04-24 10:43:16.877470,31,43,False
2024-04-24 10:43:16.878474,22,45,True
2024-04-24 10:43:16.878474,25,41,True
2024-04-24 10:43:16.878474,24,50,True
2024-04-24 10:43:16.879470,32,43,False
2024-04-24 10:43:16.879470,29,49,False
2024-04-24 10:43:16.880479,29,47,False
2024-04-24 10:43:16.880479,35,38,False
2024-04-24 10:43:16.881479,43,40,False
2024-04-24 10:43:16.882475,49,41,False
2024-04-24 10:43:16.882475,39,38,False
2024-04-24 10:43:16.883479,49,33,False
2024-04-24 10:43:16.883479,56,38,False
2024-04-24 10:43:16.884477,65,33,False
2024-04-24 10:43:16.885476,65,38,False
2024-04-24 10:43:16.886484,64,45,False
